Date,Open,High,Low,Close,RSI14
2017/8/11,27.58911324,27.67001915,27.50820732,27.58911324,42.1355
2017/8/14,27.62956619,28.03409958,27.62956619,27.95319366,50.9942
2017/8/15,27.91274071,27.99364662,27.67001915,27.71047401,45.9443
2017/8/16,27.67001915,27.87228775,27.58911324,27.79137993,47.7999
2017/8/17,27.75092697,27.79137993,27.54866028,27.71047401,46.0958
2017/8/18,27.62956619,27.75092697,27.54866028,27.71047401,46.0958
2017/8/21,27.71047401,27.71047401,27.58911324,27.58911324,43.4039
2017/8/22,27.71047401,27.75092697,27.58911324,27.71047401,46.7526
2017/8/23,27.71047401,28.11500549,27.62956619,27.87228775,50.9223
2017/8/24,27.83183289,28.11500549,27.71047401,28.07455254,55.6025
2017/8/25,28.03409958,28.27681923,27.95319366,28.19591331,58.1794
2017/8/28,28.23636627,28.27681923,28.07455254,28.15545845,56.9919
2017/8/29,28.07455254,28.11500549,27.95319366,28.07455254,54.592
2017/8/30,28.07455254,28.15545845,27.99364662,28.11500549,55.5988
2017/8/31,28.07455254,28.23636627,27.99364662,28.19591331,57.6225
2017/9/1,28.07455254,28.11500549,27.91274071,28.03409958,52.4715
2017/9/4,27.91274071,27.99364662,27.83183289,27.87228775,47.8637
2017/9/5,27.83183289,27.87228775,27.62956619,27.71047401,43.7284
2017/9/6,27.62956619,27.67001915,27.58911324,27.58911324,40.8759
2017/9/7,27.58911324,27.62956619,27.34639359,27.34639359,35.8403
2017/9/8,27.38684845,27.58911324,27.34639359,27.54866028,42.2274
2017/9/11,27.50820732,27.50820732,27.38684845,27.46775436,40.4911
2017/9/12,27.42730141,27.46775436,27.34639359,27.38684845,38.7741
2017/9/13,27.38684845,27.42730141,27.30594063,27.30594063,37.0807
2017/9/14,27.30594063,27.42730141,27.22503471,27.26548767,36.2288
2017/9/15,27.18458176,27.38684845,27.18458176,27.34639359,39.2356
2017/9/18,27.50820732,27.91274071,27.38684845,27.75092697,51.5397
2017/9/19,27.54866028,27.62956619,27.34639359,27.46775436,44.7144
2017/9/20,27.42730141,27.58911324,27.38684845,27.42730141,43.8216
2017/9/21,27.38684845,27.42730141,27.30594063,27.34639359,42.0146
2017/9/22,27.38684845,27.46775436,27.34639359,27.42730141,44.4801
2017/9/25,27.42730141,27.58911324,27.38684845,27.54866028,48.048
2017/9/26,27.42730141,27.54866028,27.42730141,27.50820732,46.9646
2017/9/27,27.42730141,27.58911324,27.42730141,27.46775436,45.8512
2017/9/28,27.42730141,27.46775436,27.22503471,27.34639359,42.5888
2017/9/29,27.34639359,27.38684845,27.26548767,27.34639359,42.5888
2017/10/2,27.34639359,27.38684845,27.22503471,27.22503471,39.3426
2017/10/3,27.26548767,27.30594063,27.22503471,27.26548767,40.9582
2017/10/5,27.22503471,27.34639359,27.22503471,27.34639359,44.1612
2017/10/6,27.34639359,27.38684845,27.26548767,27.30594063,42.9079
2017/10/11,27.46775436,27.67001915,27.42730141,27.50820732,50.4768
2017/10/12,27.42730141,27.54866028,27.34639359,27.42730141,47.75
2017/10/13,27.38684845,27.46775436,27.26548767,27.30594063,43.9172
2017/10/16,27.38684845,27.50820732,27.26548767,27.38684845,46.973
2017/10/17,27.42730141,27.42730141,27.30594063,27.42730141,48.4845
2017/10/18,27.46775436,27.46775436,27.30594063,27.34639359,45.68
2017/10/19,27.30594063,27.38684845,27.26548767,27.30594063,44.3004
2017/10/20,27.26548767,27.42730141,27.1441288,27.42730141,49.2525
2017/10/23,27.26548767,27.42730141,27.26548767,27.34639359,46.2972
2017/10/24,27.22503471,27.30594063,27.10367584,27.1441288,39.8586
2017/10/25,27.10367584,27.18458176,27.10367584,27.10367584,38.6995
2017/10/26,27.1441288,27.22503471,27.06322289,27.06322289,37.5242
2017/10/27,27.10367584,27.22503471,27.02276802,27.06322289,37.5242
2017/10/30,27.10367584,27.1441288,27.06322289,27.06322289,37.5242
2017/10/31,27.02276802,27.30594063,27.02276802,27.10367584,39.8074
2017/11/1,27.22503471,27.22503471,27.10367584,27.18458176,44.1993
2017/11/2,27.18458176,27.34639359,27.18458176,27.18458176,44.1993
2017/11/3,27.18458176,27.26548767,27.18458176,27.26548767,48.553
2017/11/6,27.22503471,27.30594063,27.10367584,27.26548767,48.553
2017/11/7,27.22503471,27.26548767,27.02276802,27.02276802,38.1867
2017/11/8,27.10367584,27.18458176,27.02276802,27.10367584,42.5872
2017/11/9,27.18458176,27.22503471,27.06322289,27.10367584,42.5872
2017/11/10,27.10367584,27.26548767,26.98231506,27.1441288,44.863
2017/11/13,27.18458176,27.26548767,27.10367584,27.22503471,49.2005
2017/11/14,27.22503471,27.30594063,27.1441288,27.22503471,49.2005
2017/11/15,27.46775436,28.27681923,27.46775436,28.07455254,74.0551
2017/11/16,28.15545845,28.19591331,27.71047401,27.75092697,61.6753
2017/11/17,27.91274071,28.11500549,27.91274071,28.03409958,66.8908
2017/11/20,27.91274071,28.15545845,27.67001915,27.67001915,56.2851
2017/11/21,27.71047401,27.95319366,27.71047401,27.79137993,58.6392
2017/11/22,27.79137993,28.07455254,27.75092697,28.07455254,63.569
2017/11/23,27.91274071,28.19591331,27.79137993,27.91274071,59.225
2017/11/24,27.83183289,28.11500549,27.79137993,27.95319366,59.9616
2017/11/27,27.99364662,27.99364662,27.71047401,27.83183289,56.6548
2017/11/28,27.67001915,27.71047401,27.18458176,27.18458176,43.0265
2017/11/29,27.22503471,27.50820732,27.22503471,27.42730141,48.0712
2017/11/30,27.42730141,27.46775436,27.1441288,27.1441288,43.2587
2017/12/1,27.42730141,27.42730141,27.1441288,27.26548767,45.7647
2017/12/4,27.18458176,27.46775436,27.1441288,27.46775436,49.7481
2017/12/5,27.42730141,27.46775436,27.18458176,27.46775436,49.7481
2017/12/6,27.42730141,28.03409958,27.34639359,27.34639359,47.3291
2017/12/7,27.50820732,27.62956619,27.38684845,27.42730141,49.1059
2017/12/8,27.46775436,27.54866028,27.26548767,27.34639359,47.3845
2017/12/11,27.42730141,27.58911324,27.26548767,27.58911324,52.7369
2017/12/12,27.58911324,27.58911324,27.26548767,27.42730141,49.1475
2017/12/13,27.42730141,27.58911324,27.34639359,27.58911324,52.6204
2017/12/14,27.58911324,27.67001915,27.54866028,27.58911324,52.6204
2017/12/15,27.58911324,27.58911324,27.22503471,27.50820732,50.6158
2017/12/18,27.54866028,27.58911324,27.38684845,27.58911324,52.562
2017/12/19,27.62956619,27.99364662,27.50820732,27.87228775,58.6969
2017/12/20,27.87228775,28.07455254,27.79137993,27.95319366,60.2776
2017/12/21,27.91274071,28.07455254,27.87228775,27.95319366,60.2776
2017/12/22,27.95319366,28.55999184,27.91274071,28.43863106,68.6312
2017/12/25,28.55999184,29.32860374,28.3981781,29.24769783,77.2271
2017/12/26,29.20724487,29.53087044,29.08588409,29.44996262,78.7917
2017/12/27,29.20724487,29.49041748,29.12633705,29.28815079,74.3884
2017/12/28,29.20724487,29.32860374,29.12633705,29.28815079,74.3884
2017/12/29,29.28815079,29.77358818,29.20724487,29.49041748,76.3079
